task	condition	emmean	se	df	lowCI	highCI	roi	atlas
MD	baseline	-0.102748143996082	0.0184295794911206	Inf	-0.138869456048896	-0.0666268319432676	14	HOCortical
Alice	critical	0.274709172005218	0.0419881427224416	Inf	0.192413924491505	0.357004419518932	14	HOCortical
Lang	critical	0.205849587632505	0.0132016093021263	Inf	0.179974908862369	0.231724266402642	14	HOCortical
MD	critical	-0.2228024878696	0.0184295794911206	Inf	-0.258923799922414	-0.186681175816785	14	HOCortical
Alice	baseline	0.0916920224614434	0.0300730917734549	Inf	0.032749845681704	0.150634199241183	15	HOCortical
Lang	baseline	0.0949374627458182	0.00927693964940367	Inf	0.0767549951462354	0.113119930345401	15	HOCortical
MD	baseline	-0.0131052936205845	0.0130948928438792	Inf	-0.038770811975999	0.01256022473483	15	HOCortical
Alice	critical	0.233785999205613	0.0300730917734546	Inf	0.174843822425874	0.292728175985352	15	HOCortical
Lang	critical	0.17602556331239	0.00927693964940368	Inf	0.157843095712807	0.194208030911973	15	HOCortical
MD	critical	-0.0665150455890887	0.0130948928438792	Inf	-0.0921805639445032	-0.0408495272336742	15	HOCortical
Alice	baseline	0.210033251107723	0.069451870646168	Inf	0.0739100859822994	0.346156416233147	16	HOCortical
Lang	baseline	0.310490445173482	0.0218018212814069	Inf	0.267759660664546	0.353221229682419	16	HOCortical
MD	baseline	0.305544094215874	0.0304466035804081	Inf	0.245869847746706	0.365218340685043	16	HOCortical
Alice	critical	0.416693192968198	0.0694518706461696	Inf	0.280570027842771	0.552816358093625	16	HOCortical
Lang	critical	0.400393606646569	0.0218018212814069	Inf	0.357662822137633	0.443124391155506	16	HOCortical
MD	critical	0.413617954452094	0.0304466035804081	Inf	0.353943707982926	0.473292200921263	16	HOCortical
Alice	baseline	0.264316356417478	0.0604382560430209	Inf	0.145859551284747	0.382773161550209	17	HOCortical
Lang	baseline	0.242355603723667	0.0190209774769959	Inf	0.205075172918007	0.279636034529326	17	HOCortical
MD	baseline	0.310176724983639	0.0265220141638592	Inf	0.258194532425014	0.362158917542264	17	HOCortical
Alice	critical	0.404203484324455	0.06043825604302	Inf	0.285746679191725	0.522660289457184	17	HOCortical
Lang	critical	0.344740498907802	0.0190209774769959	Inf	0.307460068102143	0.382020929713462	17	HOCortical
MD	critical	0.277451341125371	0.0265220141638591	Inf	0.225469148566746	0.329433533683996	17	HOCortical
Alice	baseline	-0.0862005939371225	0.0793744884075223	Inf	-0.241771732507158	0.0693705446329133	18	HOCortical
Lang	baseline	0.134831501149009	0.0264284531362774	Inf	0.0830326848348008	0.186630317463217	18	HOCortical
MD	baseline	1.24301318631975	0.0356659738668653	Inf	1.17310916206715	1.31291721057236	18	HOCortical
Alice	critical	-0.100887547425507	0.0793744884075178	Inf	-0.256458685995534	0.0546835911445197	18	HOCortical
Lang	critical	0.177439591092351	0.0264284531362773	Inf	0.125640774778143	0.229238407406559	18	HOCortical
MD	critical	1.66586188907565	0.0356659738668653	Inf	1.59595786482305	1.73576591332826	18	HOCortical
Alice	baseline	0.143428094192228	0.0829293747279687	Inf	-0.0191104935350169	0.305966681919473	19	HOCortical
Lang	baseline	-0.0097011522064479	0.0280867213889433	Inf	-0.0647501145725876	0.0453478101596918	19	HOCortical
MD	baseline	0.407383907149361	0.0375498908839365	Inf	0.333787473393436	0.480980340905285	19	HOCortical
Alice	critical	0.357099780238734	0.0829293747279692	Inf	0.194561192511488	0.51963836796598	19	HOCortical
Lang	critical	0.147671758558425	0.0280867213889433	Inf	0.0926227961922852	0.202720720924565	19	HOCortical
MD	critical	0.562175544944637	0.0375498908839366	Inf	0.488579111188712	0.635771978700561	19	HOCortical
Alice	baseline	0.896333782272221	0.086409912238501	Inf	0.726973466377492	1.06569409816695	20	HOCortical
Lang	baseline	0.523705590149682	0.0293518855370234	Inf	0.466176951618774	0.58123422868059	20	HOCortical
MD	baseline	0.0460394236695322	0.0391786048876437	Inf	-0.0307492308747744	0.122828078213839	20	HOCortical
Alice	critical	2.10193657296994	0.0864099122385033	Inf	1.93257625707521	2.27129688886467	20	HOCortical
Lang	critical	1.6767817346256	0.0293518855370234	Inf	1.61925309609469	1.73431037315651	20	HOCortical
MD	critical	-0.0611465113698388	0.0391786048876438	Inf	-0.137935165914146	0.0156421431744678	20	HOCortical
Alice	baseline	0.32927812136087	0.0860188783058757	Inf	0.16068421789082	0.49787202483092	21	HOCortical
Lang	baseline	0.180937370758125	0.0285078264280209	Inf	0.125063057681684	0.236811683834565	21	HOCortical
MD	baseline	-0.121298478896048	0.0385723244666788	Inf	-0.196898845650732	-0.0456981121413644	21	HOCortical
Alice	critical	1.24751788880263	0.0860188783058701	Inf	1.07892398533259	1.41611179227267	21	HOCortical
Lang	critical	1.21706808676379	0.028507826428021	Inf	1.16119377368735	1.27294239984023	21	HOCortical
MD	critical	-0.349957858817301	0.0385723244666789	Inf	-0.425558225571985	-0.274357492062618	21	HOCortical
Alice	baseline	-0.0171302185046875	0.0864241658094207	Inf	-0.18651847088507	0.152258033875695	22	HOCortical
Lang	baseline	-0.257613617635031	0.0276928647185854	Inf	-0.311890635112198	-0.203336600157864	22	HOCortical
MD	baseline	0.311842082425651	0.0382020851221315	Inf	0.23696737145194	0.386716793399362	22	HOCortical
Alice	critical	0.192971234983713	0.0864241658094225	Inf	0.0235829826033273	0.362359487364099	22	HOCortical
Lang	critical	0.129747958852219	0.0276928647185855	Inf	0.0754709413750519	0.184024976329387	22	HOCortical
MD	critical	0.298534619827227	0.0382020851221315	Inf	0.223659908853515	0.373409330800938	22	HOCortical
Alice	baseline	0.145068406219744	0.0807320693110066	Inf	-0.0131635420272207	0.303300354466708	23	HOCortical
Lang	baseline	0.714428345484994	0.0322249524808162	Inf	0.65126859921908	0.777588091750909	23	HOCortical
MD	baseline	0.751277300695549	0.039778197195317	Inf	0.673313466822796	0.829241134568303	23	HOCortical
Alice	critical	0.367404580638346	0.0807320693110155	Inf	0.209172632391364	0.525636528885328	23	HOCortical
Lang	critical	0.909979656391516	0.0322249524808161	Inf	0.846819910125602	0.97313940265743	23	HOCortical
MD	critical	0.934996952270354	0.0397781971953169	Inf	0.8570331183976	1.01296078614311	23	HOCortical
Alice	baseline	-0.136153211660993	0.0746434308435169	Inf	-0.282451647796792	0.0101452244748065	24	HOCortical
Lang	baseline	-0.617920341211321	0.027810375369942	Inf	-0.672427675332947	-0.563413007089695	24	HOCortical
MD	baseline	0.364301781642256	0.0354182155082636	Inf	0.294883354849381	0.43372020843513	24	HOCortical
Alice	critical	-0.121722048870376	0.074643430843517	Inf	-0.268020485006176	0.0245763872654232	24	HOCortical
Lang	critical	-0.437048011182991	0.0278103753699419	Inf	-0.491555345304617	-0.382540677061365	24	HOCortical
MD	critical	0.599407647783991	0.0354182155082635	Inf	0.529989220991116	0.668826074576865	24	HOCortical
Alice	baseline	0.416870857578471	0.0728514765079444	Inf	0.274084587402334	0.559657127754607	25	HOCortical
Lang	baseline	0.133582586999575	0.0221610361185028	Inf	0.0901477543472184	0.177017419651932	25	HOCortical
MD	baseline	-0.386362315127737	0.0315678728605571	Inf	-0.448234209002968	-0.324490421252506	25	HOCortical
Alice	critical	0.830834729671535	0.0728514765079435	Inf	0.6880484594954	0.97362099984767	25	HOCortical
Lang	critical	0.480820653855904	0.0221610361185028	Inf	0.437385821203547	0.52425548650826	25	HOCortical
MD	critical	-0.884451648461071	0.031567872860557	Inf	-0.946323542336302	-0.82257975458584	25	HOCortical
Alice	baseline	0.494536094338242	0.0894583951953929	Inf	0.319200861640521	0.669871327035963	26	HOCortical
Lang	baseline	0.913079113600051	0.0315107316410061	Inf	0.851319214457173	0.97483901274293	26	HOCortical
MD	baseline	0.597896781959993	0.0412615750925267	Inf	0.517025580833246	0.67876798308674	26	HOCortical
Alice	critical	0.942681443175332	0.0894583951953892	Inf	0.767346210477619	1.11801667587305	26	HOCortical
Lang	critical	1.59628714051223	0.031510731641006	Inf	1.53452724136935	1.65804703965511	26	HOCortical
MD	critical	0.647809768180464	0.0412615750925268	Inf	0.566938567053717	0.728680969307212	26	HOCortical
Alice	baseline	0.0362444090536923	0.0348071519262297	Inf	-0.0319763551261318	0.104465173233516	27	HOCortical
Lang	baseline	-0.0905507304892367	0.010528823274218	Inf	-0.111186844906291	-0.0699146160721822	27	HOCortical
MD	baseline	-0.243565599331606	0.0150467586374162	Inf	-0.273056704345008	-0.214074494318203	27	HOCortical
Alice	critical	0.080474967193243	0.0348071519262328	Inf	0.0122542030134128	0.148695731373073	27	HOCortical
Lang	critical	-0.0308611695827212	0.0105288232742181	Inf	-0.0514972839997757	-0.0102250551656667	27	HOCortical
MD	critical	-0.456955689882788	0.0150467586374161	Inf	-0.486446794896191	-0.427464584869386	27	HOCortical
Alice	baseline	0.0680543526291854	0.0717676320688313	Inf	-0.0726076214814458	0.208716326739817	28	HOCortical
Lang	baseline	0.232641098757719	0.0230324955094195	Inf	0.187498237085176	0.277783960430261	28	HOCortical
MD	baseline	0.130652241811019	0.0317439393140573	Inf	0.0684352640280415	0.192869219593996	28	HOCortical
Alice	critical	0.168324445652395	0.0717676320688318	Inf	0.0276624715417632	0.308986419763027	28	HOCortical
Lang	critical	0.302974093800216	0.0230324955094197	Inf	0.257831232127673	0.348116955472759	28	HOCortical
MD	critical	0.0922251807873981	0.0317439393140573	Inf	0.0300082030044207	0.154442158570376	28	HOCortical
Alice	baseline	0.0108836656328362	0.0434712745318216	Inf	-0.0743184668115873	0.0960857980772598	29	HOCortical
Lang	baseline	0.0405289624564262	0.0132433766956479	Inf	0.0145724210992593	0.0664855038135932	29	HOCortical
MD	baseline	-0.0215954268471741	0.0188408320959968	Inf	-0.0585227791940941	0.0153319254997458	29	HOCortical
Alice	critical	-0.000765159948558757	0.043471274531818	Inf	-0.0859672923929753	0.0844369724958578	29	HOCortical
Lang	critical	0.0265075084904204	0.0132433766956479	Inf	0.000550967133253373	0.0524640498475874	29	HOCortical
MD	critical	-0.103111668973158	0.0188408320959968	Inf	-0.140039021320078	-0.0661843166262383	29	HOCortical
Alice	baseline	0.0308770217180411	0.0396442134368575	Inf	-0.0468242088136184	0.108578252249701	30	HOCortical
Lang	baseline	-0.147593169564714	0.011693613301299	Inf	-0.170512230484398	-0.124674108645029	30	HOCortical
MD	baseline	-0.30486890868514	0.0169878454272336	Inf	-0.338164473897451	-0.271573343472829	30	HOCortical
Alice	critical	0.16085726590408	0.0396442134368579	Inf	0.0831560353724195	0.23855849643574	30	HOCortical
Lang	critical	-0.00651783599530804	0.011693613301299	Inf	-0.0294368969149927	0.0164012249243766	30	HOCortical
MD	critical	-0.557455621283565	0.0169878454272336	Inf	-0.590751186495877	-0.524160056071254	30	HOCortical
Alice	baseline	-0.0228725935987888	0.0568960060286924	Inf	-0.1343867162792	0.088641529081622	31	HOCortical
Lang	baseline	-0.430575076612034	0.0173430861576665	Inf	-0.464566900861835	-0.396583252362232	31	HOCortical
MD	baseline	-0.0868249892021761	0.0246644113639982	Inf	-0.135166347175493	-0.0384836312288592	31	HOCortical
Alice	critical	0.0678454994244115	0.0568960060286924	Inf	-0.0436686232559993	0.179359622104822	31	HOCortical
Lang	critical	-0.294560034119115	0.0173430861576665	Inf	-0.328551858368916	-0.260568209869314	31	HOCortical
MD	critical	-0.13555628644627	0.0246644113639982	Inf	-0.183897644419586	-0.0872149284729528	31	HOCortical
Alice	baseline	-0.281575326979447	0.0847892241043932	Inf	-0.447759152501153	-0.115391501457741	32	HOCortical
Lang	baseline	-0.932700974703094	0.0336197797060774	Inf	-0.998594532095177	-0.866807417311012	32	HOCortical
MD	baseline	-0.427496407898285	0.0416199281632872	Inf	-0.509069968137473	-0.345922847659098	32	HOCortical
Alice	critical	-0.329364920002856	0.0847892241043934	Inf	-0.495548745524563	-0.16318109448115	32	HOCortical
Lang	critical	-0.831040720453799	0.0336197797060772	Inf	-0.89693427784588	-0.765147163061717	32	HOCortical
MD	critical	-0.39345852600852	0.0416199281632871	Inf	-0.475032086247707	-0.311884965769333	32	HOCortical
Alice	baseline	0.525426923179147	0.0683090628346795	Inf	0.391543620205492	0.659310226152802	33	HOCortical
Lang	baseline	0.328845260932104	0.0207701778601461	Inf	0.288136460373726	0.369554061490481	33	HOCortical
MD	baseline	-0.21626418860149	0.0295849060550706	Inf	-0.27424953895543	-0.158278838247551	33	HOCortical
Alice	critical	1.10544722550465	0.0683090628346735	Inf	0.97156392253101	1.2393305284783	33	HOCortical
Lang	critical	0.863118651158733	0.020770177860146	Inf	0.822409850600356	0.903827451717111	33	HOCortical
MD	critical	-0.369135038995184	0.0295849060550707	Inf	-0.427120389349123	-0.311149688641244	33	HOCortical
Alice	baseline	0.0546477867507961	0.0349509865670262	Inf	-0.0138548881447185	0.123150461646311	34	HOCortical
Lang	baseline	-0.0119758084670206	0.0108410143668581	Inf	-0.0332238061819437	0.00927218924790256	34	HOCortical
MD	baseline	-0.0449704739184195	0.015250784076789	Inf	-0.074861461444923	-0.015079486391916	34	HOCortical
Alice	critical	0.127629321634512	0.0349509865670258	Inf	0.0591266467389979	0.196131996530025	34	HOCortical
Lang	critical	0.0275536377086168	0.0108410143668582	Inf	0.00630563999369356	0.0488016354235401	34	HOCortical
MD	critical	-0.11463843454834	0.0152507840767891	Inf	-0.144529422074844	-0.0847474470218367	34	HOCortical
Alice	baseline	-0.0147406938410875	0.0293434581549128	Inf	-0.0722528150065748	0.0427714273243997	35	HOCortical
Lang	baseline	-0.157653940323327	0.00882002281010375	Inf	-0.174940867373952	-0.140367013272702	35	HOCortical
MD	baseline	-0.0852407535128095	0.0126561258139839	Inf	-0.110046304292026	-0.0604352027335935	35	HOCortical
Alice	critical	0.0709125154612265	0.029343458154914	Inf	0.013400394295737	0.128424636626716	35	HOCortical
Lang	critical	-0.0150237165272926	0.00882002281010376	Inf	-0.0323106435779178	0.0022632105233325	35	HOCortical
MD	critical	-0.130655999575802	0.0126561258139839	Inf	-0.155461550355018	-0.105850448796585	35	HOCortical
Alice	baseline	-0.139633679355406	0.0636790286489448	Inf	-0.264442282077832	-0.0148250766329803	36	HOCortical
Lang	baseline	-0.412099782495069	0.024934290888443	Inf	-0.460970094616462	-0.363229470373675	36	HOCortical
MD	baseline	0.45401440878949	0.0310384637475868	Inf	0.393180137708768	0.514848679870213	36	HOCortical
Alice	critical	-0.134738028192612	0.0636790286489476	Inf	-0.259546630915044	-0.00992942547018084	36	HOCortical
Lang	critical	-0.207336414931328	0.0249342908884428	Inf	-0.256206727052721	-0.158466102809934	36	HOCortical
MD	critical	0.644688717844609	0.0310384637475867	Inf	0.583854446763887	0.705522988925331	36	HOCortical
Alice	baseline	-0.00553310653207866	0.0290900886847021	Inf	-0.062548632661171	0.0514824195970136	37	HOCortical
Lang	baseline	0.0416130019607207	0.00879580272124953	Inf	0.0243735454119522	0.0588524585094892	37	HOCortical
MD	baseline	-0.0119568857765629	0.0125135742929131	Inf	-0.0364830407085389	0.0125692691554131	37	HOCortical
Alice	critical	0.189719339251066	0.0290900886847028	Inf	0.132703813121972	0.24673486538016	37	HOCortical
Lang	critical	0.155169989730504	0.00879580272124949	Inf	0.137930533181735	0.172409446279272	37	HOCortical
MD	critical	-0.0524628296643387	0.0125135742929131	Inf	-0.0769889845963146	-0.0279366747323627	37	HOCortical
Alice	baseline	-0.0158889188562848	0.0304408946926299	Inf	-0.0755519761110159	0.0437741383984464	38	HOCortical
Lang	baseline	0.0932047025228966	0.0100516319418338	Inf	0.07350386593105	0.112905539114743	38	HOCortical
MD	baseline	0.00731513510526304	0.013628338433681	Inf	-0.0193959173938747	0.0340261876044008	38	HOCortical
Alice	critical	0.21644490672508	0.0304408946926263	Inf	0.156781849470356	0.276107963979804	38	HOCortical
Lang	critical	0.270322430568224	0.0100516319418339	Inf	0.250621593976377	0.290023267160071	38	HOCortical
MD	critical	-0.00471042985536643	0.013628338433681	Inf	-0.0314214823545043	0.0220006226437714	38	HOCortical
Alice	baseline	-0.00120102438080791	0.0492677545633225	Inf	-0.097764048924079	0.0953620001624631	39	HOCortical
Lang	baseline	0.254243633196364	0.0187381184735274	Inf	0.217517595850206	0.290969670542523	39	HOCortical
MD	baseline	0.337563129050427	0.023634705010351	Inf	0.291239958444911	0.383886299655943	39	HOCortical
Alice	critical	0.061885580270414	0.0492677545633148	Inf	-0.0346774442728419	0.15844860481367	39	HOCortical
Lang	critical	0.280359629655286	0.0187381184735274	Inf	0.243633592309127	0.317085667001444	39	HOCortical
MD	critical	0.528054268814204	0.0236347050103511	Inf	0.481731098208687	0.57437743941972	39	HOCortical
Alice	baseline	-0.0976395788854282	0.0874018711990623	Inf	-0.268944098616999	0.0736649408461424	40	HOCortical
Lang	baseline	0.678035733937645	0.0345751093028736	Inf	0.610269764942477	0.745801702932813	40	HOCortical
MD	baseline	1.09357902843885	0.0428460967526495	Inf	1.00960222192554	1.17755583495216	40	HOCortical
Alice	critical	-0.124450846327217	0.0874018711990539	Inf	-0.295755366058771	0.0468536734043373	40	HOCortical
Lang	critical	0.80071565674217	0.0345751093028735	Inf	0.732949687747003	0.868481625737338	40	HOCortical
MD	critical	1.44497912095853	0.0428460967526495	Inf	1.36100231444522	1.52895592747184	40	HOCortical
Alice	baseline	0.335165584740668	0.0764335720759112	Inf	0.185358536262136	0.4849726332192	41	HOCortical
Lang	baseline	0.418356823322754	0.0228749635979561	Inf	0.373522718523095	0.463190928122412	41	HOCortical
MD	baseline	0.0674255708954613	0.0329162058399975	Inf	0.00291099294135924	0.131940148849563	41	HOCortical
Alice	critical	0.747514142880187	0.0764335720759056	Inf	0.597707094401666	0.897321191358708	41	HOCortical
Lang	critical	0.892588463549385	0.0228749635979561	Inf	0.847754358749726	0.937422568349044	41	HOCortical
MD	critical	0.108658657509638	0.0329162058399975	Inf	0.0441440795555361	0.17317323546374	41	HOCortical
Alice	baseline	0.481421859666203	0.0494657320110269	Inf	0.384470806455681	0.578372912876726	42	HOCortical
